country,year,age,rate
Australia,1989,75+ years,6.86
Australia,1989,25-34 years,6.29
Australia,1989,35-54 years,6.23
Australia,1989,15-24 years,3.78
Australia,1989,5-14 years,0.08
Australia,1990,75+ years,7.95
Australia,1990,25-34 years,7.78
Australia,1990,55-74 years,7.26
Australia,1990,35-54 years,6.31
Australia,1990,15-24 years,4.72
Australia,1990,5-14 years,0.0
Australia,1991,75+ years,8.11
Australia,1991,35-54 years,7.62
Australia,1991,55-74 years,7.05
Australia,1991,25-34 years,6.46
Australia,1991,15-24 years,6.2
Australia,1991,5-14 years,0.25
Australia,1992,75+ years,9.05
Australia,1992,55-74 years,7.41
Australia,1992,25-34 years,6.8
Australia,1992,35-54 years,6.31
Australia,1992,15-24 years,5.62
Australia,1992,5-14 years,0.16
Australia,1993,35-54 years,6.88
Australia,1993,75+ years,6.66
Australia,1993,25-34 years,5.39
Australia,1993,55-74 years,5.39
Australia,1993,15-24 years,3.72
Australia,1993,5-14 years,0.16
Australia,1994,35-54 years,6.75
Australia,1994,75+ years,6.31
Australia,1994,25-34 years,6.23
Australia,1994,55-74 years,5.6
Australia,1994,15-24 years,4.12
Australia,1994,5-14 years,0.08
Australia,1995,35-54 years,7.28
Australia,1995,25-34 years,6.42
Australia,1995,15-24 years,6.13
Australia,1995,55-74 years,5.52
Australia,1995,75+ years,5.19
Australia,1995,5-14 years,0.0
Australia,1996,35-54 years,7.15
Australia,1996,25-34 years,6.85
Australia,1996,55-74 years,5.95
Australia,1996,75+ years,4.97
Australia,1996,15-24 years,4.5
Australia,1996,5-14 years,0.55
Australia,1997,35-54 years,8.38
Australia,1997,25-34 years,7.56
Australia,1997,75+ years,6.83
Australia,1997,15-24 years,6.65
Australia,1997,55-74 years,6.55
Australia,1997,5-14 years,0.55
Australia,1998,25-34 years,7.55
Australia,1998,35-54 years,7.53
Australia,1998,75+ years,6.58
Australia,1998,15-24 years,6.33
Australia,1998,55-74 years,6.06
Australia,1998,5-14 years,0.15
Australia,1999,25-34 years,8.1
Australia,1999,35-54 years,7.35
Australia,1999,15-24 years,5.48
Australia,1999,55-74 years,4.88
Australia,1999,75+ years,3.33
Australia,1999,5-14 years,0.46
Australia,2000,25-34 years,7.33
Australia,2000,35-54 years,7.19
Australia,2000,15-24 years,6.07
Australia,2000,55-74 years,5.62
Australia,2000,75+ years,5.05
Australia,2000,5-14 years,0.08
Australia,2001,35-54 years,7.99
Australia,2001,25-34 years,7.54
Australia,2001,75+ years,5.76
Australia,2001,55-74 years,5.11
Australia,2001,15-24 years,4.83
Australia,2001,5-14 years,0.3
Australia,2002,35-54 years,7.49
Australia,2002,25-34 years,7.13
Australia,2002,55-74 years,5.6
Australia,2002,75+ years,5.17
Australia,2002,15-24 years,4.41
Australia,2002,5-14 years,0.3
Australia,2003,25-34 years,7.34
Australia,2003,35-54 years,6.8
Australia,2003,55-74 years,5.36
Australia,2003,15-24 years,3.6
Australia,2003,75+ years,3.35
Australia,2003,5-14 years,0.53
Australia,2004,35-54 years,6.3
Australia,2004,25-34 years,5.67
Australia,2004,75+ years,5.51
Australia,2004,15-24 years,4.91
Australia,2004,55-74 years,3.96
Australia,2004,5-14 years,0.08
Australia,2006,35-54 years,6.65
Australia,2006,55-74 years,6.4
Australia,2006,75+ years,5.52
Australia,2006,25-34 years,5.12
Australia,2006,15-24 years,4.9
Australia,2006,5-14 years,0.08
Australia,2007,35-54 years,7.24
Australia,2007,55-74 years,6.17
Australia,2007,25-34 years,6.16
Australia,2007,15-24 years,4.58
Australia,2007,75+ years,4.28
Australia,2007,5-14 years,0.3
Australia,2008,35-54 years,7.53
Australia,2008,25-34 years,6.02
Australia,2008,55-74 years,4.91
Australia,2008,15-24 years,4.07
Australia,2008,75+ years,3.45
Australia,2008,5-14 years,0.22
Australia,2009,35-54 years,7.12
Australia,2009,25-34 years,6.68
Australia,2009,55-74 years,5.69
Australia,2009,75+ years,5.43
Australia,2009,15-24 years,4.38
Australia,2009,5-14 years,0.22
Australia,2010,35-54 years,7.28
Australia,2010,25-34 years,5.95
Australia,2010,75+ years,5.34
Australia,2010,15-24 years,5.26
Australia,2010,55-74 years,4.94
Australia,2010,5-14 years,0.3
Australia,2011,35-54 years,7.36
Australia,2011,15-24 years,6.22
Australia,2011,55-74 years,5.52
Australia,2011,75+ years,5.5
Australia,2011,25-34 years,5.37
Australia,2011,5-14 years,0.67
Australia,2012,35-54 years,8.19
Australia,2012,15-24 years,7.25
Australia,2012,75+ years,6.25
Australia,2012,25-34 years,6.01
Australia,2012,55-74 years,5.58
Australia,2012,5-14 years,0.73
Australia,2013,35-54 years,8.67
Australia,2013,55-74 years,6.37
Australia,2013,15-24 years,6.28
Australia,2013,25-34 years,5.67
Australia,2013,75+ years,5.66
Australia,2013,5-14 years,0.43
Australia,2014,35-54 years,8.68
Australia,2014,25-34 years,6.93
Australia,2014,55-74 years,6.7
Australia,2014,15-24 years,6.31
Australia,2014,75+ years,5.2
Australia,2014,5-14 years,1.06
Australia,2015,35-54 years,9.18
Australia,2015,15-24 years,7.21
Australia,2015,25-34 years,6.81
Australia,2015,55-74 years,6.3
Australia,2015,75+ years,5.88
Australia,2015,5-14 years,0.56
Austria,1985,75+ years,32.43
Austria,1985,55-74 years,26.1
Austria,1985,35-54 years,19.85
Austria,1985,25-34 years,10.28
Austria,1985,15-24 years,7.89
Austria,1985,5-14 years,0.44
Austria,1986,75+ years,31.84
Austria,1986,55-74 years,23.35
Austria,1986,35-54 years,19.33
Austria,1986,25-34 years,14.32
Austria,1986,15-24 years,9.59
Austria,1986,5-14 years,0.22
Austria,1987,75+ years,35.78
Austria,1987,55-74 years,27.82
Austria,1987,35-54 years,16.36
Austria,1987,25-34 years,10.81
Austria,1987,15-24 years,8.01
Austria,1987,5-14 years,0.45
Austria,1988,75+ years,30.08
Austria,1988,55-74 years,22.76
Austria,1988,35-54 years,15.06
Austria,1988,25-34 years,10.35
Austria,1988,15-24 years,4.7
Austria,1988,5-14 years,0.46
Austria,1989,75+ years,36.75
Austria,1989,55-74 years,22.54
Austria,1989,35-54 years,16.12
Austria,1989,25-34 years,10.69
Austria,1989,15-24 years,8.27
Austria,1989,5-14 years,0.0
Austria,1990,75+ years,36.14
Austria,1990,55-74 years,21.57
Austria,1990,35-54 years,15.24
Austria,1990,25-34 years,8.45
Austria,1990,15-24 years,5.45
Austria,1990,5-14 years,0.46
Austria,1991,75+ years,27.33
Austria,1991,55-74 years,17.91
Austria,1991,35-54 years,14.41
Austria,1991,25-34 years,7.6
Austria,1991,15-24 years,6.11
Austria,1991,5-14 years,0.0
Austria,1992,75+ years,28.09
Austria,1992,55-74 years,16.3
Austria,1992,35-54 years,15.8
Austria,1992,25-34 years,7.57
Austria,1992,15-24 years,6.06
Austria,1992,5-14 years,0.22
Austria,1993,75+ years,25.94
Austria,1993,55-74 years,17.0
Austria,1993,35-54 years,13.28
Austria,1993,25-34 years,8.02
Austria,1993,15-24 years,6.61
Austria,1993,5-14 years,0.88
Austria,1994,75+ years,27.72
Austria,1994,55-74 years,17.95
Austria,1994,35-54 years,14.19
Austria,1994,25-34 years,8.53
Austria,1994,15-24 years,6.66
Austria,1994,5-14 years,1.31
Austria,1995,75+ years,29.32
Austria,1995,55-74 years,16.72
Austria,1995,35-54 years,12.76
Austria,1995,25-34 years,8.7
Austria,1995,15-24 years,3.84
Austria,1995,5-14 years,0.0
Austria,1996,75+ years,31.86
Austria,1996,55-74 years,14.82
Austria,1996,35-54 years,13.07
Austria,1996,25-34 years,7.88
Austria,1996,15-24 years,2.47
Austria,1996,5-14 years,0.0
Austria,1997,75+ years,22.86
Austria,1997,55-74 years,15.41
Austria,1997,35-54 years,12.08
Austria,1997,25-34 years,7.24
Austria,1997,15-24 years,4.82
Austria,1997,5-14 years,0.22
Austria,1998,75+ years,21.08
Austria,1998,55-74 years,13.7
Austria,1998,35-54 years,10.51
Austria,1998,25-34 years,6.93
Austria,1998,15-24 years,5.08
Austria,1998,5-14 years,0.43
Austria,1999,75+ years,28.03
Austria,1999,55-74 years,14.43
Austria,1999,35-54 years,12.1
Austria,1999,25-34 years,5.84
Austria,1999,15-24 years,5.32
Austria,1999,5-14 years,0.22
Austria,2000,75+ years,23.3
Austria,2000,55-74 years,17.02
Austria,2000,35-54 years,11.48
Austria,2000,15-24 years,5.76
Austria,2000,25-34 years,5.51
Austria,2000,5-14 years,0.87
Austria,2001,75+ years,22.99
Austria,2001,55-74 years,15.43
Austria,2001,35-54 years,10.7
Austria,2001,25-34 years,6.83
Austria,2001,15-24 years,3.83
Austria,2001,5-14 years,0.22
Austria,2002,75+ years,19.48
Austria,2002,55-74 years,12.48
Austria,2002,35-54 years,10.77
Austria,2002,25-34 years,5.14
Austria,2002,15-24 years,3.58
Austria,2002,5-14 years,0.43
Austria,2003,75+ years,20.36
Austria,2003,55-74 years,11.99
Austria,2003,35-54 years,11.62
Austria,2003,15-24 years,6.01
Austria,2003,25-34 years,5.64
Austria,2003,5-14 years,0.0
Austria,2004,75+ years,17.52
Austria,2004,55-74 years,13.71
Austria,2004,35-54 years,8.69
Austria,2004,25-34 years,4.69
Austria,2004,15-24 years,4.48
Austria,2004,5-14 years,0.0
Austria,2005,75+ years,19.23
Austria,2005,55-74 years,11.05
Austria,2005,35-54 years,9.68
Austria,2005,25-34 years,6.04
Austria,2005,15-24 years,3.62
Austria,2005,5-14 years,0.22
Austria,2006,75+ years,19.03
Austria,2006,55-74 years,10.38
Austria,2006,35-54 years,7.19
Austria,2006,25-34 years,3.32
Austria,2006,15-24 years,3.2
Austria,2006,5-14 years,0.0
Austria,2007,75+ years,18.65
Austria,2007,55-74 years,12.31
Austria,2007,35-54 years,6.89
Austria,2007,25-34 years,4.63
Austria,2007,15-24 years,3.0
Austria,2007,5-14 years,0.0
Austria,2008,75+ years,16.72
Austria,2008,55-74 years,9.15
Austria,2008,35-54 years,8.71
Austria,2008,15-24 years,3.59
Austria,2008,25-34 years,3.34
Austria,2008,5-14 years,0.47
Austria,2009,75+ years,15.79
Austria,2009,55-74 years,11.34
Austria,2009,35-54 years,7.83
Austria,2009,25-34 years,3.34
Austria,2009,15-24 years,2.19
Austria,2009,5-14 years,1.2
Austria,2010,75+ years,14.38
Austria,2010,55-74 years,9.75
Austria,2010,35-54 years,7.9
Austria,2010,25-34 years,4.64
Austria,2010,15-24 years,2.8
Austria,2010,5-14 years,0.24
Austria,2011,75+ years,13.45
Austria,2011,55-74 years,11.99
Austria,2011,35-54 years,7.37
Austria,2011,15-24 years,4.62
Austria,2011,25-34 years,4.24
Austria,2011,5-14 years,0.25
Austria,2012,75+ years,17.66
Austria,2012,55-74 years,10.29
Austria,2012,35-54 years,6.78
Austria,2012,25-34 years,3.65
Austria,2012,15-24 years,1.21
Austria,2012,5-14 years,0.25
Austria,2013,75+ years,14.85
Austria,2013,55-74 years,12.02
Austria,2013,35-54 years,7.35
Austria,2013,25-34 years,4.49
Austria,2013,15-24 years,4.03
Austria,2013,5-14 years,0.75
Austria,2014,75+ years,17.4
Austria,2014,55-74 years,10.87
Austria,2014,35-54 years,7.29
Austria,2014,25-34 years,5.12
Austria,2014,15-24 years,3.44
Austria,2014,5-14 years,0.0
Austria,2015,75+ years,15.16
Austria,2015,55-74 years,10.01
Austria,2015,35-54 years,6.21
Austria,2015,15-24 years,3.87
Austria,2015,25-34 years,3.64
Austria,2015,5-14 years,0.25
Austria,2016,75+ years,12.75
Austria,2016,55-74 years,9.81
Austria,2016,35-54 years,7.46
Austria,2016,15-24 years,4.51
Austria,2016,25-34 years,3.07
Azerbaijan,1990,75+ years,2.02
Azerbaijan,1990,55-74 years,1.54
Azerbaijan,1990,25-34 years,1.03
Azerbaijan,1990,35-54 years,0.94
Azerbaijan,1990,15-24 years,0.61
Azerbaijan,1990,5-14 years,0.0
Azerbaijan,1991,35-54 years,1.69
Azerbaijan,1991,55-74 years,1.23
Azerbaijan,1991,15-24 years,1.22
Azerbaijan,1991,75+ years,1.01
Azerbaijan,1991,25-34 years,0.86
Azerbaijan,1991,5-14 years,0.14
Azerbaijan,1992,75+ years,5.14
Azerbaijan,1992,55-74 years,2.59
Azerbaijan,1992,25-34 years,1.42
Azerbaijan,1992,15-24 years,1.24
Azerbaijan,1992,35-54 years,0.6
Azerbaijan,1992,5-14 years,0.0
Azerbaijan,1993,75+ years,4.16
Azerbaijan,1993,35-54 years,1.47
Azerbaijan,1993,55-74 years,1.35
Azerbaijan,1993,25-34 years,1.29
Azerbaijan,1993,15-24 years,0.95
Azerbaijan,1993,5-14 years,0.13
Azerbaijan,1994,55-74 years,1.1
Azerbaijan,1994,75+ years,1.04
Azerbaijan,1994,35-54 years,0.85
Azerbaijan,1994,25-34 years,0.58
Azerbaijan,1994,15-24 years,0.48
Azerbaijan,1994,5-14 years,0.0
Azerbaijan,1995,75+ years,1.05
Azerbaijan,1995,25-34 years,0.44
Azerbaijan,1995,35-54 years,0.41
Azerbaijan,1995,15-24 years,0.0
Azerbaijan,1995,5-14 years,0.0
Azerbaijan,1995,55-74 years,0.0
Azerbaijan,1996,75+ years,3.16
Azerbaijan,1996,15-24 years,0.48
Azerbaijan,1996,55-74 years,0.43
Azerbaijan,1996,35-54 years,0.4
Azerbaijan,1996,25-34 years,0.3
Azerbaijan,1996,5-14 years,0.0
Azerbaijan,1997,35-54 years,1.06
Azerbaijan,1997,15-24 years,0.95
Azerbaijan,1997,55-74 years,0.64
Azerbaijan,1997,25-34 years,0.59
Azerbaijan,1997,5-14 years,0.0
Azerbaijan,1997,75+ years,0.0
Azerbaijan,1998,75+ years,2.06
Azerbaijan,1998,55-74 years,0.81
Azerbaijan,1998,35-54 years,0.76
Azerbaijan,1998,15-24 years,0.45
Azerbaijan,1998,25-34 years,0.0
Azerbaijan,1998,5-14 years,0.0
Azerbaijan,1999,35-54 years,0.5
Azerbaijan,1999,55-74 years,0.4
Azerbaijan,1999,15-24 years,0.3
Azerbaijan,1999,25-34 years,0.28
Azerbaijan,1999,5-14 years,0.0
Azerbaijan,1999,75+ years,0.0
Azerbaijan,2000,75+ years,2.4
Azerbaijan,2000,55-74 years,0.69
Azerbaijan,2000,15-24 years,0.54
Azerbaijan,2000,25-34 years,0.44
Azerbaijan,2000,35-54 years,0.3
Azerbaijan,2000,5-14 years,0.11
Azerbaijan,2001,75+ years,6.98
Azerbaijan,2001,55-74 years,4.87
Azerbaijan,2001,25-34 years,3.43
Azerbaijan,2001,35-54 years,1.52
Azerbaijan,2001,15-24 years,1.05
Azerbaijan,2001,5-14 years,0.81
Azerbaijan,2002,55-74 years,1.39
Azerbaijan,2002,75+ years,1.12
Azerbaijan,2002,35-54 years,0.73
Azerbaijan,2002,25-34 years,0.45
Azerbaijan,2002,15-24 years,0.13
Azerbaijan,2002,5-14 years,0.0
Azerbaijan,2003,75+ years,4.24
Azerbaijan,2003,55-74 years,1.61
Azerbaijan,2003,15-24 years,1.12
Azerbaijan,2003,35-54 years,1.06
Azerbaijan,2003,25-34 years,0.45
Azerbaijan,2003,5-14 years,0.12
Azerbaijan,2004,75+ years,5.02
Azerbaijan,2004,55-74 years,1.14
Azerbaijan,2004,35-54 years,0.94
Azerbaijan,2004,25-34 years,0.6
Azerbaijan,2004,15-24 years,0.49
Azerbaijan,2004,5-14 years,0.13
Azerbaijan,2007,75+ years,0.85
Azerbaijan,2007,15-24 years,0.57
Azerbaijan,2007,35-54 years,0.39
Azerbaijan,2007,25-34 years,0.29
Azerbaijan,2007,55-74 years,0.22
Azerbaijan,2007,5-14 years,0.0
Bahamas,1985,15-24 years,0.0
Bahamas,1985,25-34 years,0.0
Bahamas,1985,35-54 years,0.0
Bahamas,1985,5-14 years,0.0
Bahamas,1985,55-74 years,0.0
Bahamas,1985,75+ years,0.0
Bahamas,1987,15-24 years,0.0
Bahamas,1987,25-34 years,0.0
Bahamas,1987,35-54 years,0.0
Bahamas,1987,5-14 years,0.0
Bahamas,1987,55-74 years,0.0
Bahamas,1987,75+ years,0.0
Bahamas,1993,55-74 years,8.4
Bahamas,1993,15-24 years,0.0
Bahamas,1993,25-34 years,0.0
Bahamas,1993,35-54 years,0.0
Bahamas,1993,5-14 years,0.0
Bahamas,1993,75+ years,0.0
Bahamas,1994,15-24 years,0.0
Bahamas,1994,25-34 years,0.0
Bahamas,1994,35-54 years,0.0
Bahamas,1994,5-14 years,0.0
Bahamas,1994,55-74 years,0.0
Bahamas,1994,75+ years,0.0
Bahamas,1995,15-24 years,0.0
Bahamas,1995,25-34 years,0.0
Bahamas,1995,35-54 years,0.0
Bahamas,1995,5-14 years,0.0
Bahamas,1995,55-74 years,0.0
Bahamas,1995,75+ years,0.0
Bahamas,1996,15-24 years,0.0
Bahamas,1996,25-34 years,0.0
Bahamas,1996,35-54 years,0.0
Bahamas,1996,5-14 years,0.0
Bahamas,1996,55-74 years,0.0
Bahamas,1996,75+ years,0.0
Bahamas,1997,15-24 years,0.0
Bahamas,1997,25-34 years,0.0
Bahamas,1997,35-54 years,0.0
Bahamas,1997,5-14 years,0.0
Bahamas,1997,55-74 years,0.0
Bahamas,1997,75+ years,0.0
Bahamas,1998,15-24 years,0.0
Bahamas,1998,25-34 years,0.0
Bahamas,1998,35-54 years,0.0
Bahamas,1998,5-14 years,0.0
Bahamas,1998,55-74 years,0.0
Bahamas,1998,75+ years,0.0
Bahamas,1999,25-34 years,3.94
Bahamas,1999,15-24 years,0.0
Bahamas,1999,35-54 years,0.0
Bahamas,1999,5-14 years,0.0
Bahamas,1999,55-74 years,0.0
Bahamas,1999,75+ years,0.0
Bahamas,2000,55-74 years,6.47
Bahamas,2000,15-24 years,3.88
Bahamas,2000,25-34 years,0.0
Bahamas,2000,35-54 years,0.0
Bahamas,2000,5-14 years,0.0
Bahamas,2000,75+ years,0.0
Bahamas,2001,15-24 years,0.0
Bahamas,2001,25-34 years,0.0
Bahamas,2001,35-54 years,0.0
Bahamas,2001,5-14 years,0.0
Bahamas,2001,55-74 years,0.0
Bahamas,2001,75+ years,0.0
Bahamas,2002,15-24 years,0.0
Bahamas,2002,25-34 years,0.0
Bahamas,2002,35-54 years,0.0
Bahamas,2002,5-14 years,0.0
Bahamas,2002,55-74 years,0.0
Bahamas,2002,75+ years,0.0
Bahamas,2003,15-24 years,0.0
Bahamas,2003,25-34 years,0.0
Bahamas,2003,35-54 years,0.0
Bahamas,2003,5-14 years,0.0
Bahamas,2003,55-74 years,0.0
Bahamas,2003,75+ years,0.0
Bahamas,2004,15-24 years,0.0
Bahamas,2004,25-34 years,0.0
Bahamas,2004,35-54 years,0.0
Bahamas,2004,5-14 years,0.0
Bahamas,2004,55-74 years,0.0
Bahamas,2004,75+ years,0.0
Bahamas,2005,25-34 years,3.72
Bahamas,2005,15-24 years,0.0
Bahamas,2005,35-54 years,0.0
Bahamas,2005,5-14 years,0.0
Bahamas,2005,55-74 years,0.0
Bahamas,2005,75+ years,0.0
Bahamas,2006,15-24 years,0.0
Bahamas,2006,25-34 years,0.0
Bahamas,2006,35-54 years,0.0
Bahamas,2006,5-14 years,0.0
Bahamas,2006,55-74 years,0.0
Bahamas,2006,75+ years,0.0
Bahamas,2007,35-54 years,2.04
Bahamas,2007,15-24 years,0.0
Bahamas,2007,25-34 years,0.0
Bahamas,2007,5-14 years,0.0
Bahamas,2007,55-74 years,0.0
Bahamas,2007,75+ years,0.0
Bahamas,2008,15-24 years,0.0
Bahamas,2008,25-34 years,0.0
Bahamas,2008,35-54 years,0.0
Bahamas,2008,5-14 years,0.0
Bahamas,2008,55-74 years,0.0
Bahamas,2008,75+ years,0.0
Bahamas,2009,35-54 years,1.93
Bahamas,2009,15-24 years,0.0
Bahamas,2009,25-34 years,0.0
Bahamas,2009,5-14 years,0.0
Bahamas,2009,55-74 years,0.0
Bahamas,2009,75+ years,0.0
Bahamas,2010,15-24 years,6.29
Bahamas,2010,55-74 years,3.98
Bahamas,2010,35-54 years,1.88
Bahamas,2010,25-34 years,0.0
Bahamas,2010,5-14 years,0.0
Bahamas,2010,75+ years,0.0
Bahamas,2011,25-34 years,3.43
Bahamas,2011,15-24 years,0.0
Bahamas,2011,35-54 years,0.0
Bahamas,2011,5-14 years,0.0
Bahamas,2011,55-74 years,0.0
Bahamas,2011,75+ years,0.0
Bahamas,2012,35-54 years,1.84
Bahamas,2012,15-24 years,0.0
Bahamas,2012,25-34 years,0.0
Bahamas,2012,5-14 years,0.0
Bahamas,2012,55-74 years,0.0
Bahamas,2012,75+ years,0.0
Bahamas,2013,35-54 years,1.83
Bahamas,2013,15-24 years,0.0
Bahamas,2013,25-34 years,0.0
Bahamas,2013,5-14 years,0.0
Bahamas,2013,55-74 years,0.0
Bahamas,2013,75+ years,0.0
Bahrain,1985,35-54 years,3.72
Bahrain,1985,15-24 years,0.0
Bahrain,1985,25-34 years,0.0
Bahrain,1985,5-14 years,0.0
Bahrain,1985,55-74 years,0.0
Bahrain,1985,75+ years,0.0
Bahrain,1987,25-34 years,3.64
Bahrain,1987,15-24 years,2.59
Bahrain,1987,35-54 years,0.0
Bahrain,1987,5-14 years,0.0
Bahrain,1987,55-74 years,0.0
Bahrain,1987,75+ years,0.0
Bahrain,1988,35-54 years,3.24
Bahrain,1988,15-24 years,0.0
Bahrain,1988,25-34 years,0.0
Bahrain,1988,5-14 years,0.0
Bahrain,1988,55-74 years,0.0
Bahrain,1988,75+ years,0.0
Bahrain,1997,15-24 years,0.0
Bahrain,1997,25-34 years,0.0
Bahrain,1997,35-54 years,0.0
Bahrain,1997,5-14 years,0.0
Bahrain,1997,55-74 years,0.0
Bahrain,1997,75+ years,0.0
Bahrain,1998,15-24 years,0.0
Bahrain,1998,25-34 years,0.0
Bahrain,1998,35-54 years,0.0
Bahrain,1998,5-14 years,0.0
Bahrain,1998,55-74 years,0.0
Bahrain,1998,75+ years,0.0
Bahrain,1999,15-24 years,2.01
Bahrain,1999,25-34 years,1.91
Bahrain,1999,35-54 years,1.65
Bahrain,1999,5-14 years,0.0
Bahrain,1999,55-74 years,0.0
Bahrain,1999,75+ years,0.0
Bahrain,2000,25-34 years,1.88
Bahrain,2000,15-24 years,0.0
Bahrain,2000,35-54 years,0.0
Bahrain,2000,5-14 years,0.0
Bahrain,2000,55-74 years,0.0
Bahrain,2000,75+ years,0.0
Bahrain,2001,15-24 years,1.83
Bahrain,2001,25-34 years,1.79
Bahrain,2001,35-54 years,1.47
Bahrain,2001,5-14 years,0.0
Bahrain,2001,55-74 years,0.0
Bahrain,2001,75+ years,0.0
Bahrain,2002,35-54 years,5.6
Bahrain,2002,15-24 years,3.47
Bahrain,2002,25-34 years,1.68
Bahrain,2002,5-14 years,0.0
Bahrain,2002,55-74 years,0.0
Bahrain,2002,75+ years,0.0
Bahrain,2003,25-34 years,7.89
Bahrain,2003,15-24 years,0.0
Bahrain,2003,35-54 years,0.0
Bahrain,2003,5-14 years,0.0
Bahrain,2003,55-74 years,0.0
Bahrain,2003,75+ years,0.0
Bahrain,2004,25-34 years,4.41
Bahrain,2004,35-54 years,3.74
Bahrain,2004,15-24 years,1.59
Bahrain,2004,5-14 years,0.0
Bahrain,2004,55-74 years,0.0
Bahrain,2004,75+ years,0.0
Bahrain,2005,25-34 years,4.07
Bahrain,2005,15-24 years,3.09
Bahrain,2005,35-54 years,2.17
Bahrain,2005,5-14 years,0.0
Bahrain,2005,55-74 years,0.0
Bahrain,2005,75+ years,0.0
Bahrain,2006,25-34 years,6.23
Bahrain,2006,15-24 years,4.35
Bahrain,2006,35-54 years,2.98
Bahrain,2006,5-14 years,0.0
Bahrain,2006,55-74 years,0.0
Bahrain,2006,75+ years,0.0
Bahrain,2007,25-34 years,3.43
Bahrain,2007,35-54 years,1.82
Bahrain,2007,15-24 years,1.36
Bahrain,2007,5-14 years,0.0
Bahrain,2007,55-74 years,0.0
Bahrain,2007,75+ years,0.0
Bahrain,2008,15-24 years,3.93
Bahrain,2008,35-54 years,2.6
Bahrain,2008,25-34 years,2.14
Bahrain,2008,5-14 years,0.0
Bahrain,2008,55-74 years,0.0
Bahrain,2008,75+ years,0.0
Bahrain,2009,25-34 years,4.02
Bahrain,2009,35-54 years,1.68
Bahrain,2009,15-24 years,0.0
Bahrain,2009,5-14 years,0.0
Bahrain,2009,55-74 years,0.0
Bahrain,2009,75+ years,0.0
Bahrain,2010,35-54 years,1.59
Bahrain,2010,15-24 years,1.24
Bahrain,2010,25-34 years,0.96
Bahrain,2010,5-14 years,0.0
Bahrain,2010,55-74 years,0.0
Bahrain,2010,75+ years,0.0
Bahrain,2011,25-34 years,2.04
Bahrain,2011,35-54 years,1.62
Bahrain,2011,15-24 years,1.32
Bahrain,2011,5-14 years,1.29
Bahrain,2011,55-74 years,0.0
Bahrain,2011,75+ years,0.0
Bahrain,2012,25-34 years,0.9
Bahrain,2012,15-24 years,0.0
Bahrain,2012,35-54 years,0.0
Bahrain,2012,5-14 years,0.0
Bahrain,2012,55-74 years,0.0
Bahrain,2012,75+ years,0.0
Bahrain,2013,15-24 years,0.0
Bahrain,2013,25-34 years,0.0
Bahrain,2013,35-54 years,0.0
Bahrain,2013,5-14 years,0.0
Bahrain,2013,55-74 years,0.0
Bahrain,2013,75+ years,0.0
Bahrain,2014,25-34 years,0.9
Bahrain,2014,15-24 years,0.0
Bahrain,2014,35-54 years,0.0
Bahrain,2014,5-14 years,0.0
Bahrain,2014,55-74 years,0.0
Bahrain,2014,75+ years,0.0
Barbados,1985,25-34 years,9.09
Barbados,1985,15-24 years,0.0
Barbados,1985,35-54 years,0.0
Barbados,1985,5-14 years,0.0
