country,year,age,rate
Australia,1989,25-34 years,29.02
Australia,1989,15-24 years,25.23
Australia,1989,55-74 years,24.62
Australia,1989,35-54 years,22.02
Australia,1989,5-14 years,0.63
Australia,1990,75+ years,31.42
Australia,1990,25-34 years,29.54
Australia,1990,15-24 years,26.6
Australia,1990,55-74 years,25.66
Australia,1990,35-54 years,24.72
Australia,1990,5-14 years,0.39
Australia,1991,75+ years,39.64
Australia,1991,25-34 years,30.14
Australia,1991,35-54 years,27.68
Australia,1991,15-24 years,25.18
Australia,1991,55-74 years,21.28
Australia,1991,5-14 years,0.54
Australia,1992,75+ years,29.14
Australia,1992,25-34 years,28.72
Australia,1992,15-24 years,27.33
Australia,1992,55-74 years,25.01
Australia,1992,35-54 years,24.78
Australia,1992,5-14 years,0.31
Australia,1993,75+ years,30.87
Australia,1993,25-34 years,27.73
Australia,1993,15-24 years,23.69
Australia,1993,55-74 years,22.19
Australia,1993,35-54 years,21.89
Australia,1993,5-14 years,0.38
Australia,1994,75+ years,31.66
Australia,1994,25-34 years,30.11
Australia,1994,15-24 years,27.0
Australia,1994,35-54 years,26.54
Australia,1994,55-74 years,23.12
Australia,1994,5-14 years,0.23
Australia,1995,25-34 years,30.96
Australia,1995,75+ years,26.8
Australia,1995,35-54 years,23.41
Australia,1995,15-24 years,23.13
Australia,1995,55-74 years,20.05
Australia,1995,5-14 years,0.3
Australia,1996,75+ years,35.25
Australia,1996,25-34 years,32.91
Australia,1996,15-24 years,26.83
Australia,1996,35-54 years,25.99
Australia,1996,55-74 years,23.79
Australia,1996,5-14 years,0.6
Australia,1997,25-34 years,36.82
Australia,1997,75+ years,33.92
Australia,1997,15-24 years,30.37
Australia,1997,35-54 years,27.24
Australia,1997,55-74 years,21.54
Australia,1997,5-14 years,0.52
Australia,1998,25-34 years,40.37
Australia,1998,35-54 years,28.76
Australia,1998,15-24 years,26.53
Australia,1998,75+ years,25.28
Australia,1998,55-74 years,20.83
Australia,1998,5-14 years,0.44
Australia,1999,25-34 years,35.69
Australia,1999,75+ years,29.93
Australia,1999,35-54 years,27.11
Australia,1999,15-24 years,22.84
Australia,1999,55-74 years,21.25
Australia,1999,5-14 years,0.73
Australia,2000,25-34 years,32.57
Australia,2000,75+ years,27.64
Australia,2000,35-54 years,26.9
Australia,2000,15-24 years,20.33
Australia,2000,55-74 years,18.46
Australia,2000,5-14 years,0.58
Australia,2001,25-34 years,34.25
Australia,2001,35-54 years,26.82
Australia,2001,75+ years,26.28
Australia,2001,15-24 years,20.72
Australia,2001,55-74 years,18.9
Australia,2001,5-14 years,0.29
Australia,2002,25-34 years,31.54
Australia,2002,35-54 years,26.38
Australia,2002,75+ years,22.1
Australia,2002,15-24 years,17.92
Australia,2002,55-74 years,16.35
Australia,2002,5-14 years,0.29
Australia,2003,25-34 years,27.41
Australia,2003,35-54 years,23.02
Australia,2003,75+ years,21.62
Australia,2003,15-24 years,17.42
Australia,2003,55-74 years,16.89
Australia,2003,5-14 years,0.5
Australia,2004,25-34 years,26.78
Australia,2004,75+ years,25.77
Australia,2004,35-54 years,22.83
Australia,2004,55-74 years,17.02
Australia,2004,15-24 years,14.43
Australia,2004,5-14 years,0.5
Australia,2006,35-54 years,23.7
Australia,2006,75+ years,22.49
Australia,2006,25-34 years,19.2
Australia,2006,55-74 years,17.43
Australia,2006,15-24 years,15.9
Australia,2006,5-14 years,0.5
Australia,2007,25-34 years,23.19
Australia,2007,35-54 years,23.07
Australia,2007,75+ years,23.0
Australia,2007,55-74 years,16.25
Australia,2007,15-24 years,15.44
Australia,2007,5-14 years,0.57
Australia,2008,35-54 years,25.37
Australia,2008,25-34 years,23.41
Australia,2008,75+ years,21.88
Australia,2008,55-74 years,18.45
Australia,2008,15-24 years,14.61
Australia,2008,5-14 years,0.57
Australia,2009,35-54 years,24.74
Australia,2009,75+ years,23.82
Australia,2009,25-34 years,21.44
Australia,2009,55-74 years,17.52
Australia,2009,15-24 years,13.08
Australia,2009,5-14 years,0.0
Australia,2010,35-54 years,26.52
Australia,2010,75+ years,25.94
Australia,2010,25-34 years,19.36
Australia,2010,55-74 years,17.55
Australia,2010,15-24 years,13.71
Australia,2010,5-14 years,0.49
Australia,2011,75+ years,24.83
Australia,2011,35-54 years,22.91
Australia,2011,25-34 years,21.55
Australia,2011,55-74 years,17.39
Australia,2011,15-24 years,15.41
Australia,2011,5-14 years,0.49
Australia,2012,75+ years,26.04
Australia,2012,35-54 years,25.88
Australia,2012,25-34 years,21.17
Australia,2012,55-74 years,18.31
Australia,2012,15-24 years,13.74
Australia,2012,5-14 years,0.42
Australia,2013,75+ years,25.51
Australia,2013,35-54 years,24.18
Australia,2013,25-34 years,19.33
Australia,2013,55-74 years,18.81
Australia,2013,15-24 years,16.78
Australia,2013,5-14 years,1.09
Australia,2014,35-54 years,27.66
Australia,2014,75+ years,25.23
Australia,2014,25-34 years,23.34
Australia,2014,55-74 years,20.67
Australia,2014,15-24 years,16.89
Australia,2014,5-14 years,0.4
Australia,2015,35-54 years,29.97
Australia,2015,75+ years,26.86
Australia,2015,25-34 years,24.0
Australia,2015,55-74 years,19.55
Australia,2015,15-24 years,17.46
Australia,2015,5-14 years,0.4
Austria,1985,75+ years,97.1
Austria,1985,55-74 years,60.76
Austria,1985,35-54 years,54.76
Austria,1985,25-34 years,42.28
Austria,1985,15-24 years,31.66
Austria,1985,5-14 years,1.26
Austria,1986,75+ years,109.01
Austria,1986,55-74 years,60.34
Austria,1986,35-54 years,53.69
Austria,1986,25-34 years,48.22
Austria,1986,15-24 years,30.82
Austria,1986,5-14 years,1.07
Austria,1987,75+ years,128.72
Austria,1987,55-74 years,56.15
Austria,1987,35-54 years,49.61
Austria,1987,25-34 years,42.5
Austria,1987,15-24 years,29.24
Austria,1987,5-14 years,0.43
Austria,1988,75+ years,111.21
Austria,1988,55-74 years,52.07
Austria,1988,35-54 years,45.04
Austria,1988,25-34 years,38.21
Austria,1988,15-24 years,27.26
Austria,1988,5-14 years,0.44
Austria,1989,75+ years,99.78
Austria,1989,55-74 years,60.19
Austria,1989,35-54 years,41.51
Austria,1989,25-34 years,35.06
Austria,1989,15-24 years,27.1
Austria,1989,5-14 years,1.31
Austria,1990,75+ years,112.59
Austria,1990,55-74 years,53.49
Austria,1990,35-54 years,42.4
Austria,1990,25-34 years,32.31
Austria,1990,15-24 years,25.46
Austria,1990,5-14 years,0.22
Austria,1991,75+ years,130.45
Austria,1991,55-74 years,55.46
Austria,1991,35-54 years,39.85
Austria,1991,25-34 years,29.37
Austria,1991,15-24 years,26.55
Austria,1991,5-14 years,0.43
Austria,1992,75+ years,116.38
Austria,1992,55-74 years,56.35
Austria,1992,35-54 years,39.14
Austria,1992,25-34 years,29.52
Austria,1992,15-24 years,25.25
Austria,1992,5-14 years,1.06
Austria,1993,75+ years,135.22
Austria,1993,55-74 years,50.03
Austria,1993,35-54 years,35.6
Austria,1993,25-34 years,32.29
Austria,1993,15-24 years,21.84
Austria,1993,5-14 years,1.25
Austria,1994,75+ years,119.73
Austria,1994,55-74 years,51.2
Austria,1994,35-54 years,40.32
Austria,1994,25-34 years,29.08
Austria,1994,15-24 years,25.89
Austria,1994,5-14 years,1.04
Austria,1995,75+ years,124.95
Austria,1995,55-74 years,49.66
Austria,1995,35-54 years,40.68
Austria,1995,25-34 years,33.5
Austria,1995,15-24 years,26.31
Austria,1995,5-14 years,1.65
Austria,1996,75+ years,123.94
Austria,1996,55-74 years,55.15
Austria,1996,35-54 years,41.82
Austria,1996,25-34 years,29.13
Austria,1996,15-24 years,21.68
Austria,1996,5-14 years,0.83
Austria,1997,75+ years,101.28
Austria,1997,55-74 years,44.45
Austria,1997,35-54 years,34.6
Austria,1997,25-34 years,29.46
Austria,1997,15-24 years,24.67
Austria,1997,5-14 years,0.41
Austria,1998,75+ years,101.77
Austria,1998,55-74 years,46.76
Austria,1998,35-54 years,36.51
Austria,1998,25-34 years,25.02
Austria,1998,15-24 years,20.35
Austria,1998,5-14 years,1.24
Austria,1999,75+ years,89.16
Austria,1999,55-74 years,45.38
Austria,1999,35-54 years,33.98
Austria,1999,25-34 years,25.03
Austria,1999,15-24 years,20.4
Austria,1999,5-14 years,0.41
Austria,2000,75+ years,99.51
Austria,2000,55-74 years,46.82
Austria,2000,35-54 years,32.93
Austria,2000,25-34 years,23.92
Austria,2000,15-24 years,21.82
Austria,2000,5-14 years,0.83
Austria,2001,75+ years,83.89
Austria,2001,55-74 years,42.02
Austria,2001,35-54 years,31.6
Austria,2001,25-34 years,23.51
Austria,2001,15-24 years,20.68
Austria,2001,5-14 years,0.21
Austria,2002,75+ years,99.84
Austria,2002,55-74 years,43.08
Austria,2002,35-54 years,34.74
Austria,2002,25-34 years,26.93
Austria,2002,15-24 years,20.04
Austria,2002,5-14 years,0.41
Austria,2003,75+ years,91.31
Austria,2003,55-74 years,40.54
Austria,2003,35-54 years,30.12
Austria,2003,25-34 years,20.72
Austria,2003,15-24 years,18.13
Austria,2003,5-14 years,0.62
Austria,2004,75+ years,93.66
Austria,2004,55-74 years,39.9
Austria,2004,35-54 years,27.79
Austria,2004,15-24 years,21.59
Austria,2004,25-34 years,21.59
Austria,2004,5-14 years,0.42
Austria,2005,75+ years,79.03
Austria,2005,55-74 years,42.32
Austria,2005,35-54 years,28.74
Austria,2005,25-34 years,18.58
Austria,2005,15-24 years,16.1
Austria,2005,5-14 years,0.64
Austria,2006,75+ years,78.38
Austria,2006,55-74 years,33.61
Austria,2006,35-54 years,29.81
Austria,2006,25-34 years,18.88
Austria,2006,15-24 years,14.88
Austria,2006,5-14 years,0.22
Austria,2007,75+ years,75.46
Austria,2007,55-74 years,34.1
Austria,2007,35-54 years,25.63
Austria,2007,25-34 years,18.24
Austria,2007,15-24 years,17.96
Austria,2007,5-14 years,0.44
Austria,2008,75+ years,86.55
Austria,2008,55-74 years,34.01
Austria,2008,35-54 years,26.24
Austria,2008,25-34 years,15.85
Austria,2008,15-24 years,11.37
Austria,2008,5-14 years,0.45
Austria,2009,75+ years,79.3
Austria,2009,55-74 years,33.87
Austria,2009,35-54 years,25.59
Austria,2009,25-34 years,18.24
Austria,2009,15-24 years,13.85
Austria,2009,5-14 years,0.68
Austria,2010,75+ years,74.87
Austria,2010,55-74 years,34.24
Austria,2010,35-54 years,25.07
Austria,2010,15-24 years,17.55
Austria,2010,25-34 years,15.65
Austria,2010,5-14 years,0.46
Austria,2011,75+ years,79.93
Austria,2011,55-74 years,32.25
Austria,2011,35-54 years,26.0
Austria,2011,25-34 years,17.76
Austria,2011,15-24 years,12.93
Austria,2011,5-14 years,0.7
Austria,2012,75+ years,75.59
Austria,2012,55-74 years,34.08
Austria,2012,35-54 years,25.81
Austria,2012,25-34 years,17.9
Austria,2012,15-24 years,12.7
Austria,2012,5-14 years,0.71
Austria,2013,75+ years,86.48
Austria,2013,55-74 years,33.46
Austria,2013,35-54 years,24.73
Austria,2013,25-34 years,13.31
Austria,2013,15-24 years,10.41
Austria,2013,5-14 years,0.24
Austria,2014,75+ years,76.4
Austria,2014,55-74 years,31.1
Austria,2014,35-54 years,25.07
Austria,2014,25-34 years,17.36
Austria,2014,15-24 years,15.29
Austria,2014,5-14 years,0.48
Austria,2015,75+ years,73.71
Austria,2015,55-74 years,32.13
Austria,2015,35-54 years,24.46
Austria,2015,25-34 years,13.2
Austria,2015,15-24 years,11.74
Austria,2015,5-14 years,0.24
Austria,2016,75+ years,68.9
Austria,2016,55-74 years,31.22
Austria,2016,35-54 years,20.29
Austria,2016,25-34 years,14.19
Austria,2016,15-24 years,11.03
Azerbaijan,1990,35-54 years,6.98
Azerbaijan,1990,55-74 years,3.59
Azerbaijan,1990,25-34 years,3.1
Azerbaijan,1990,15-24 years,2.34
Azerbaijan,1990,75+ years,2.33
Azerbaijan,1990,5-14 years,0.13
Azerbaijan,1991,75+ years,7.11
Azerbaijan,1991,55-74 years,6.8
Azerbaijan,1991,25-34 years,4.62
Azerbaijan,1991,35-54 years,4.35
Azerbaijan,1991,15-24 years,3.2
Azerbaijan,1991,5-14 years,0.0
Azerbaijan,1992,35-54 years,6.39
Azerbaijan,1992,55-74 years,5.29
Azerbaijan,1992,75+ years,4.96
Azerbaijan,1992,25-34 years,3.78
Azerbaijan,1992,15-24 years,3.37
Azerbaijan,1992,5-14 years,0.0
Azerbaijan,1993,75+ years,7.71
Azerbaijan,1993,55-74 years,4.76
Azerbaijan,1993,15-24 years,3.25
Azerbaijan,1993,35-54 years,3.18
Azerbaijan,1993,25-34 years,3.14
Azerbaijan,1993,5-14 years,0.13
Azerbaijan,1994,55-74 years,2.71
Azerbaijan,1994,75+ years,2.67
Azerbaijan,1994,35-54 years,1.69
Azerbaijan,1994,25-34 years,0.47
Azerbaijan,1994,15-24 years,0.45
Azerbaijan,1994,5-14 years,0.0
Azerbaijan,1995,75+ years,5.46
Azerbaijan,1995,35-54 years,2.66
Azerbaijan,1995,55-74 years,2.12
Azerbaijan,1995,15-24 years,1.36
Azerbaijan,1995,25-34 years,0.78
Azerbaijan,1995,5-14 years,0.0
Azerbaijan,1996,55-74 years,4.96
Azerbaijan,1996,75+ years,2.72
Azerbaijan,1996,35-54 years,2.02
Azerbaijan,1996,25-34 years,2.01
Azerbaijan,1996,15-24 years,1.35
Azerbaijan,1996,5-14 years,0.0
Azerbaijan,1997,55-74 years,6.21
Azerbaijan,1997,35-54 years,4.87
Azerbaijan,1997,25-34 years,3.22
Azerbaijan,1997,15-24 years,1.05
Azerbaijan,1997,5-14 years,0.0
Azerbaijan,1997,75+ years,0.0
Azerbaijan,1998,35-54 years,2.46
Azerbaijan,1998,55-74 years,1.98
Azerbaijan,1998,25-34 years,1.76
Azerbaijan,1998,15-24 years,0.28
Azerbaijan,1998,5-14 years,0.11
Azerbaijan,1998,75+ years,0.0
Azerbaijan,1999,35-54 years,2.58
Azerbaijan,1999,55-74 years,2.22
Azerbaijan,1999,25-34 years,1.45
Azerbaijan,1999,15-24 years,0.85
Azerbaijan,1999,5-14 years,0.0
Azerbaijan,1999,75+ years,0.0
Azerbaijan,2000,75+ years,2.64
Azerbaijan,2000,55-74 years,2.49
Azerbaijan,2000,25-34 years,1.81
Azerbaijan,2000,35-54 years,1.5
Azerbaijan,2000,15-24 years,1.49
Azerbaijan,2000,5-14 years,0.0
Azerbaijan,2001,55-74 years,9.52
Azerbaijan,2001,35-54 years,8.1
Azerbaijan,2001,15-24 years,7.31
Azerbaijan,2001,75+ years,7.2
Azerbaijan,2001,25-34 years,6.63
Azerbaijan,2001,5-14 years,2.63
Azerbaijan,2002,55-74 years,5.31
Azerbaijan,2002,75+ years,4.39
Azerbaijan,2002,35-54 years,3.16
Azerbaijan,2002,25-34 years,1.16
Azerbaijan,2002,15-24 years,1.13
Azerbaijan,2002,5-14 years,0.45
Azerbaijan,2003,75+ years,5.89
Azerbaijan,2003,55-74 years,3.89
Azerbaijan,2003,35-54 years,3.83
Azerbaijan,2003,15-24 years,2.06
Azerbaijan,2003,25-34 years,1.98
Azerbaijan,2003,5-14 years,0.82
Azerbaijan,2004,35-54 years,3.72
Azerbaijan,2004,25-34 years,2.46
Azerbaijan,2004,55-74 years,1.93
Azerbaijan,2004,15-24 years,1.17
Azerbaijan,2004,5-14 years,0.73
Azerbaijan,2004,75+ years,0.0
Azerbaijan,2007,75+ years,3.98
Azerbaijan,2007,55-74 years,2.1
Azerbaijan,2007,35-54 years,1.31
Azerbaijan,2007,25-34 years,1.23
Azerbaijan,2007,5-14 years,0.56
Azerbaijan,2007,15-24 years,0.33
Bahamas,1985,35-54 years,4.76
Bahamas,1985,15-24 years,0.0
Bahamas,1985,25-34 years,0.0
Bahamas,1985,5-14 years,0.0
Bahamas,1985,55-74 years,0.0
Bahamas,1985,75+ years,0.0
Bahamas,1987,35-54 years,8.81
Bahamas,1987,25-34 years,4.78
Bahamas,1987,15-24 years,0.0
Bahamas,1987,5-14 years,0.0
Bahamas,1987,55-74 years,0.0
Bahamas,1987,75+ years,0.0
Bahamas,1993,55-74 years,10.1
Bahamas,1993,25-34 years,7.87
Bahamas,1993,35-54 years,7.41
Bahamas,1993,15-24 years,3.73
Bahamas,1993,5-14 years,0.0
Bahamas,1993,75+ years,0.0
Bahamas,1994,35-54 years,10.6
Bahamas,1994,15-24 years,0.0
Bahamas,1994,25-34 years,0.0
Bahamas,1994,5-14 years,0.0
Bahamas,1994,55-74 years,0.0
Bahamas,1994,75+ years,0.0
Bahamas,1995,25-34 years,3.8
Bahamas,1995,35-54 years,3.36
Bahamas,1995,15-24 years,0.0
Bahamas,1995,5-14 years,0.0
Bahamas,1995,55-74 years,0.0
Bahamas,1995,75+ years,0.0
Bahamas,1996,35-54 years,9.82
Bahamas,1996,15-24 years,0.0
Bahamas,1996,25-34 years,0.0
Bahamas,1996,5-14 years,0.0
Bahamas,1996,55-74 years,0.0
Bahamas,1996,75+ years,0.0
Bahamas,1997,25-34 years,4.01
Bahamas,1997,35-54 years,3.14
Bahamas,1997,15-24 years,0.0
Bahamas,1997,5-14 years,0.0
Bahamas,1997,55-74 years,0.0
Bahamas,1997,75+ years,0.0
Bahamas,1998,25-34 years,8.08
Bahamas,1998,35-54 years,3.01
Bahamas,1998,15-24 years,0.0
Bahamas,1998,5-14 years,0.0
Bahamas,1998,55-74 years,0.0
Bahamas,1998,75+ years,0.0
Bahamas,1999,25-34 years,12.22
Bahamas,1999,15-24 years,3.92
Bahamas,1999,35-54 years,2.88
Bahamas,1999,5-14 years,0.0
Bahamas,1999,55-74 years,0.0
Bahamas,1999,75+ years,0.0
Bahamas,2000,25-34 years,16.44
Bahamas,2000,35-54 years,13.87
Bahamas,2000,15-24 years,0.0
Bahamas,2000,5-14 years,0.0
Bahamas,2000,55-74 years,0.0
Bahamas,2000,75+ years,0.0
Bahamas,2001,35-54 years,2.68
Bahamas,2001,15-24 years,0.0
Bahamas,2001,25-34 years,0.0
Bahamas,2001,5-14 years,0.0
Bahamas,2001,55-74 years,0.0
Bahamas,2001,75+ years,0.0
Bahamas,2002,15-24 years,7.38
Bahamas,2002,35-54 years,2.59
Bahamas,2002,25-34 years,0.0
Bahamas,2002,5-14 years,0.0
Bahamas,2002,55-74 years,0.0
Bahamas,2002,75+ years,0.0
Bahamas,2003,35-54 years,2.49
Bahamas,2003,15-24 years,0.0
Bahamas,2003,25-34 years,0.0
Bahamas,2003,5-14 years,0.0
Bahamas,2003,55-74 years,0.0
Bahamas,2003,75+ years,0.0
Bahamas,2004,15-24 years,3.53
Bahamas,2004,35-54 years,2.4
Bahamas,2004,25-34 years,0.0
Bahamas,2004,5-14 years,0.0
Bahamas,2004,55-74 years,0.0
Bahamas,2004,75+ years,0.0
Bahamas,2005,25-34 years,3.79
Bahamas,2005,5-14 years,3.49
Bahamas,2005,35-54 years,2.32
Bahamas,2005,15-24 years,0.0
Bahamas,2005,55-74 years,0.0
Bahamas,2005,75+ years,0.0
Bahamas,2006,15-24 years,3.39
Bahamas,2006,35-54 years,2.25
Bahamas,2006,25-34 years,0.0
Bahamas,2006,5-14 years,0.0
Bahamas,2006,55-74 years,0.0
Bahamas,2006,75+ years,0.0
Bahamas,2007,35-54 years,4.37
Bahamas,2007,25-34 years,3.7
Bahamas,2007,15-24 years,3.31
Bahamas,2007,5-14 years,0.0
Bahamas,2007,55-74 years,0.0
Bahamas,2007,75+ years,0.0
Bahamas,2008,25-34 years,3.65
Bahamas,2008,5-14 years,3.48
Bahamas,2008,15-24 years,3.24
Bahamas,2008,35-54 years,2.12
Bahamas,2008,55-74 years,0.0
Bahamas,2008,75+ years,0.0
Bahamas,2009,15-24 years,6.36
Bahamas,2009,35-54 years,4.1
Bahamas,2009,25-34 years,3.59
Bahamas,2009,5-14 years,0.0
Bahamas,2009,55-74 years,0.0
Bahamas,2009,75+ years,0.0
Bahamas,2010,75+ years,32.36
Bahamas,2010,35-54 years,5.96
Bahamas,2010,55-74 years,4.72
Bahamas,2010,15-24 years,3.13
Bahamas,2010,25-34 years,0.0
Bahamas,2010,5-14 years,0.0
Bahamas,2011,55-74 years,4.51
Bahamas,2011,15-24 years,3.09
Bahamas,2011,35-54 years,1.96
Bahamas,2011,25-34 years,0.0
Bahamas,2011,5-14 years,0.0
Bahamas,2011,75+ years,0.0
Bahamas,2012,15-24 years,6.11
Bahamas,2012,35-54 years,3.89
Bahamas,2012,25-34 years,0.0
Bahamas,2012,5-14 years,0.0
Bahamas,2012,55-74 years,0.0
Bahamas,2012,75+ years,0.0
Bahamas,2013,55-74 years,8.23
Bahamas,2013,35-54 years,3.85
Bahamas,2013,15-24 years,0.0
Bahamas,2013,25-34 years,0.0
Bahamas,2013,5-14 years,0.0
Bahamas,2013,75+ years,0.0
Bahrain,1985,25-34 years,10.36
Bahrain,1985,35-54 years,6.04
Bahrain,1985,15-24 years,0.0
Bahrain,1985,5-14 years,0.0
Bahrain,1985,55-74 years,0.0
Bahrain,1985,75+ years,0.0
Bahrain,1987,55-74 years,8.47
Bahrain,1987,35-54 years,6.29
Bahrain,1987,25-34 years,4.69
Bahrain,1987,15-24 years,0.0
Bahrain,1987,5-14 years,0.0
Bahrain,1987,75+ years,0.0
Bahrain,1988,25-34 years,12.99
Bahrain,1988,35-54 years,6.3
Bahrain,1988,15-24 years,2.27
Bahrain,1988,5-14 years,0.0
Bahrain,1988,55-74 years,0.0
Bahrain,1988,75+ years,0.0
Bahrain,1997,15-24 years,0.0
Bahrain,1997,25-34 years,0.0
Bahrain,1997,35-54 years,0.0
Bahrain,1997,5-14 years,0.0
Bahrain,1997,55-74 years,0.0
Bahrain,1997,75+ years,0.0
Bahrain,1998,15-24 years,0.0
Bahrain,1998,25-34 years,0.0
Bahrain,1998,35-54 years,0.0
Bahrain,1998,5-14 years,0.0
Bahrain,1998,55-74 years,0.0
Bahrain,1998,75+ years,0.0
Bahrain,1999,25-34 years,9.66
Bahrain,1999,35-54 years,3.78
Bahrain,1999,15-24 years,3.45
Bahrain,1999,5-14 years,0.0
Bahrain,1999,55-74 years,0.0
Bahrain,1999,75+ years,0.0
Bahrain,2000,25-34 years,18.55
Bahrain,2000,35-54 years,8.92
Bahrain,2000,15-24 years,3.38
Bahrain,2000,5-14 years,0.0
Bahrain,2000,55-74 years,0.0
Bahrain,2000,75+ years,0.0
Bahrain,2001,25-34 years,8.8
Bahrain,2001,35-54 years,6.77
Bahrain,2001,55-74 years,5.58
Bahrain,2001,15-24 years,2.93
Bahrain,2001,5-14 years,1.49
Bahrain,2001,75+ years,0.0
Bahrain,2002,25-34 years,7.2
Bahrain,2002,35-54 years,7.11
Bahrain,2002,15-24 years,2.62
Bahrain,2002,5-14 years,0.0
Bahrain,2002,55-74 years,0.0
Bahrain,2002,75+ years,0.0
Bahrain,2003,35-54 years,12.38
Bahrain,2003,25-34 years,8.51
Bahrain,2003,15-24 years,3.61
Bahrain,2003,5-14 years,0.0
Bahrain,2003,55-74 years,0.0
Bahrain,2003,75+ years,0.0
Bahrain,2004,55-74 years,19.31
Bahrain,2004,25-34 years,16.27
Bahrain,2004,35-54 years,6.63
Bahrain,2004,15-24 years,2.26
Bahrain,2004,5-14 years,0.0
Bahrain,2004,75+ years,0.0
Bahrain,2005,25-34 years,10.54
Bahrain,2005,35-54 years,8.01
Bahrain,2005,55-74 years,7.34
Bahrain,2005,15-24 years,5.0
Bahrain,2005,5-14 years,0.0
Bahrain,2005,75+ years,0.0
Bahrain,2006,25-34 years,7.56
Bahrain,2006,55-74 years,3.34
Bahrain,2006,35-54 years,1.56
Bahrain,2006,15-24 years,1.16
Bahrain,2006,5-14 years,0.0
Bahrain,2006,75+ years,0.0
Bahrain,2007,25-34 years,7.91
Bahrain,2007,35-54 years,6.12
Bahrain,2007,55-74 years,6.07
Bahrain,2007,15-24 years,5.38
Bahrain,2007,5-14 years,0.0
Bahrain,2007,75+ years,0.0
Bahrain,2008,25-34 years,10.67
Bahrain,2008,35-54 years,5.76
Bahrain,2008,55-74 years,2.79
Bahrain,2008,15-24 years,0.0
Bahrain,2008,5-14 years,0.0
Bahrain,2008,75+ years,0.0
Bahrain,2009,35-54 years,5.77
Bahrain,2009,25-34 years,4.05
Bahrain,2009,15-24 years,3.91
Bahrain,2009,55-74 years,2.63
Bahrain,2009,5-14 years,2.53
Bahrain,2009,75+ years,0.0
Bahrain,2010,35-54 years,3.17
Bahrain,2010,25-34 years,2.55
Bahrain,2010,55-74 years,2.38
Bahrain,2010,15-24 years,0.0
Bahrain,2010,5-14 years,0.0
Bahrain,2010,75+ years,0.0
Bahrain,2011,15-24 years,2.95
Bahrain,2011,55-74 years,2.28
Bahrain,2011,25-34 years,1.81
Bahrain,2011,35-54 years,1.65
Bahrain,2011,5-14 years,0.0
Bahrain,2011,75+ years,0.0
Bahrain,2012,25-34 years,4.64
Bahrain,2012,35-54 years,2.24
Bahrain,2012,15-24 years,0.9
